order_id,product_id,date,quantity,price_order,region,customer_id,discount_pct,payment_method,shipping_status,order_date,product_description,return_policy,faq_question,faq_answer,review,price_product,category,brand,product_name,age,location,purchase_frequency,region_customer,segment,price,total_amount,order_day,order_month,order_weekday,is_weekend,year,month_period
ORD-00076,P-00088,2024-01-15,9,249.0,West,C-00426,0.05,PayPal,Processing,2024-01-15,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,39,Columbus,23,unknown,unknown,0.0,0.0,15,1,0,0,2024,2024-01
ORD-00077,P-00015,2024-01-15,5,34.5,South,C-00431,0.2,Bank Transfer,Shipped,2024-01-15,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,38,Houston,25,unknown,unknown,0.0,0.0,15,1,0,0,2024,2024-01
ORD-00078,P-00055,2024-01-15,8,149.99,North,C-00366,0.0,Debit Card,Pending,2024-01-15,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,24,Baltimore,7,unknown,unknown,0.0,0.0,15,1,0,0,2024,2024-01
ORD-00079,P-00042,2024-01-15,2,8.99,South,C-00078,0.15,PayPal,Shipped,2024-01-15,Electric Kettle,Free returns within 60 days,How do I clean Electric Kettle?,Please follow the care instructions included in the packaging.,Would buy again in a heartbeat.,0.0,unknown,unknown,unknown,61,Raleigh,18,unknown,unknown,0.0,0.0,15,1,0,0,2024,2024-01
ORD-00080,P-00023,2024-01-15,7,14.5,West,C-00170,0.05,Credit Card,Shipped,2024-01-15,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,60,Baltimore,18,unknown,unknown,0.0,0.0,15,1,0,0,2024,2024-01
ORD-00081,P-00010,2024-01-15,7,19.99,North,C-00439,0.1,Bank Transfer,Processing,2024-01-15,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,53,Phoenix,10,unknown,unknown,0.0,0.0,15,1,0,0,2024,2024-01
ORD-00082,P-00047,2024-01-15,6,29.99,East,C-00386,0.2,Bank Transfer,Shipped,2024-01-15,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,46,San Jose,19,unknown,unknown,0.0,0.0,15,1,0,0,2024,2024-01
ORD-00083,P-00015,2024-01-15,4,34.5,East,C-00224,0.05,Debit Card,Processing,2024-01-15,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,60,Minneapolis,11,unknown,unknown,0.0,0.0,15,1,0,0,2024,2024-01
ORD-00084,P-00091,2024-01-15,8,99.0,South,C-00319,0.05,Credit Card,Delivered,2024-01-15,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,58,San Diego,4,unknown,unknown,0.0,0.0,15,1,0,0,2024,2024-01
ORD-00085,P-00010,2024-01-16,3,19.99,West,C-00094,0.05,Debit Card,Shipped,2024-01-16,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,23,Chicago,24,unknown,unknown,0.0,0.0,16,1,1,0,2024,2024-01
ORD-00086,P-00015,2024-01-16,6,34.5,East,C-00390,0.0,Bank Transfer,Pending,2024-01-16,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,31,Miami,7,unknown,unknown,0.0,0.0,16,1,1,0,2024,2024-01
ORD-00087,P-00023,2024-01-16,8,14.5,North,C-00384,0.0,PayPal,Delivered,2024-01-16,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,57,San Diego,25,unknown,unknown,0.0,0.0,16,1,1,0,2024,2024-01
ORD-00088,P-00047,2024-01-16,1,29.99,South,C-00103,0.1,PayPal,Shipped,2024-01-16,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,60,Miami,12,unknown,unknown,0.0,0.0,16,1,1,0,2024,2024-01
ORD-00089,P-00091,2024-01-16,8,99.0,North,C-00289,0.05,Debit Card,Pending,2024-01-16,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,19,Fort Worth,11,unknown,unknown,0.0,0.0,16,1,1,0,2024,2024-01
ORD-00090,P-00091,2024-01-16,10,99.0,North,C-00399,0.0,Credit Card,Delivered,2024-01-16,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,22,Atlanta,8,unknown,unknown,0.0,0.0,16,1,1,0,2024,2024-01
ORD-00091,P-00055,2024-01-16,10,149.99,West,C-00204,0.0,Credit Card,Shipped,2024-01-16,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,48,San Diego,7,unknown,unknown,0.0,0.0,16,1,1,0,2024,2024-01
ORD-00092,P-00023,2024-01-16,5,14.5,North,C-00408,0.2,Credit Card,Pending,2024-01-16,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,46,Houston,15,unknown,unknown,0.0,0.0,16,1,1,0,2024,2024-01
ORD-00093,P-00042,2024-01-16,7,8.99,East,C-00036,0.0,Credit Card,Processing,2024-01-16,Electric Kettle,Free returns within 60 days,How do I clean Electric Kettle?,Please follow the care instructions included in the packaging.,Would buy again in a heartbeat.,0.0,unknown,unknown,unknown,24,Chicago,13,unknown,unknown,0.0,0.0,16,1,1,0,2024,2024-01
ORD-00094,P-00015,2024-01-16,2,34.5,West,C-00492,0.2,Bank Transfer,Shipped,2024-01-16,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,36,Austin,12,unknown,unknown,0.0,0.0,16,1,1,0,2024,2024-01
ORD-00095,P-00010,2024-01-16,3,19.99,East,C-00316,0.1,Bank Transfer,Processing,2024-01-16,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,54,Atlanta,13,unknown,unknown,0.0,0.0,16,1,1,0,2024,2024-01
ORD-00096,P-00010,2024-01-16,10,19.99,East,C-00166,0.2,Credit Card,Pending,2024-01-16,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,33,Austin,10,unknown,unknown,0.0,0.0,16,1,1,0,2024,2024-01
ORD-00097,P-00015,2024-01-16,4,34.5,West,C-00292,0.05,Debit Card,Delivered,2024-01-16,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,26,Boston,18,unknown,unknown,0.0,0.0,16,1,1,0,2024,2024-01
ORD-00098,P-00015,2024-01-16,6,34.5,South,C-00250,0.2,Debit Card,Pending,2024-01-16,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,58,Denver,7,unknown,unknown,0.0,0.0,16,1,1,0,2024,2024-01
ORD-00099,P-00055,2024-01-17,10,149.99,East,C-00285,0.0,Credit Card,Shipped,2024-01-17,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,52,Portland,24,unknown,unknown,0.0,0.0,17,1,2,0,2024,2024-01
ORD-00100,P-00010,2024-01-17,8,19.99,South,C-00354,0.15,Bank Transfer,Processing,2024-01-17,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,55,Austin,16,unknown,unknown,0.0,0.0,17,1,2,0,2024,2024-01
ORD-00101,P-00047,2024-01-17,2,29.99,East,C-00114,0.0,Debit Card,Pending,2024-01-17,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,49,San Antonio,18,unknown,unknown,0.0,0.0,17,1,2,0,2024,2024-01
ORD-00102,P-00015,2024-01-17,9,34.5,East,C-00218,0.1,Debit Card,Pending,2024-01-17,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,54,San Antonio,9,unknown,unknown,0.0,0.0,17,1,2,0,2024,2024-01
ORD-00103,P-00015,2024-01-17,5,34.5,East,C-00129,0.15,PayPal,Pending,2024-01-17,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,46,Nashville,18,unknown,unknown,0.0,0.0,17,1,2,0,2024,2024-01
ORD-00104,P-00023,2024-01-17,9,14.5,South,C-00099,0.05,Debit Card,Pending,2024-01-17,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,51,Orlando,20,unknown,unknown,0.0,0.0,17,1,2,0,2024,2024-01
ORD-00105,P-00023,2024-01-17,4,14.5,East,C-00117,0.0,Credit Card,Shipped,2024-01-17,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,48,Nashville,14,unknown,unknown,0.0,0.0,17,1,2,0,2024,2024-01
ORD-00106,P-00055,2024-01-17,1,149.99,North,C-00284,0.0,Bank Transfer,Delivered,2024-01-17,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,42,Orlando,14,unknown,unknown,0.0,0.0,17,1,2,0,2024,2024-01
ORD-00107,P-00047,2024-01-17,10,29.99,East,C-00241,0.0,PayPal,Delivered,2024-01-17,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,28,Atlanta,3,unknown,unknown,0.0,0.0,17,1,2,0,2024,2024-01
ORD-00108,P-00055,2024-01-18,8,149.99,North,C-00421,0.05,Credit Card,Delivered,2024-01-18,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,29,Denver,14,unknown,unknown,0.0,0.0,18,1,3,0,2024,2024-01
ORD-00109,P-00091,2024-01-18,3,99.0,East,C-00044,0.0,Bank Transfer,Shipped,2024-01-18,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,22,Los Angeles,22,unknown,unknown,0.0,0.0,18,1,3,0,2024,2024-01
ORD-00110,P-00042,2024-01-18,7,8.99,West,C-00466,0.2,Bank Transfer,Pending,2024-01-18,Electric Kettle,Free returns within 60 days,How do I clean Electric Kettle?,Please follow the care instructions included in the packaging.,Would buy again in a heartbeat.,0.0,unknown,unknown,unknown,42,San Diego,25,unknown,unknown,0.0,0.0,18,1,3,0,2024,2024-01
ORD-00111,P-00088,2024-01-18,10,249.0,North,C-00313,0.0,PayPal,Shipped,2024-01-18,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,65,Detroit,4,unknown,unknown,0.0,0.0,18,1,3,0,2024,2024-01
ORD-00112,P-00055,2024-01-18,2,149.99,South,C-00123,0.0,PayPal,Delivered,2024-01-18,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,21,Fort Worth,24,unknown,unknown,0.0,0.0,18,1,3,0,2024,2024-01
ORD-00113,P-00010,2024-01-19,8,19.99,West,C-00150,0.0,Debit Card,Processing,2024-01-19,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,61,Orlando,8,unknown,unknown,0.0,0.0,19,1,4,0,2024,2024-01
ORD-00114,P-00023,2024-01-19,4,14.5,East,C-00404,0.1,PayPal,Processing,2024-01-19,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,35,Baltimore,5,unknown,unknown,0.0,0.0,19,1,4,0,2024,2024-01
ORD-00115,P-00023,2024-01-20,9,14.5,South,C-00332,0.0,PayPal,Delivered,2024-01-20,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,52,Las Vegas,16,unknown,unknown,0.0,0.0,20,1,5,1,2024,2024-01
ORD-00116,P-00047,2024-01-20,3,29.99,East,C-00305,0.1,Debit Card,Processing,2024-01-20,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,59,Los Angeles,25,unknown,unknown,0.0,0.0,20,1,5,1,2024,2024-01
ORD-00117,P-00023,2024-01-20,8,14.5,East,C-00359,0.0,Bank Transfer,Processing,2024-01-20,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,34,San Diego,4,unknown,unknown,0.0,0.0,20,1,5,1,2024,2024-01
ORD-00118,P-00023,2024-01-20,10,14.5,North,C-00456,0.0,Debit Card,Delivered,2024-01-20,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,44,Jacksonville,17,unknown,unknown,0.0,0.0,20,1,5,1,2024,2024-01
ORD-00119,P-00023,2024-01-20,4,14.5,North,C-00392,0.0,Credit Card,Shipped,2024-01-20,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,28,San Diego,6,unknown,unknown,0.0,0.0,20,1,5,1,2024,2024-01
ORD-00120,P-00015,2024-01-20,9,34.5,West,C-00470,0.1,Bank Transfer,Processing,2024-01-20,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,59,Phoenix,16,unknown,unknown,0.0,0.0,20,1,5,1,2024,2024-01
ORD-00121,P-00023,2024-01-20,8,14.5,East,C-00210,0.15,Credit Card,Shipped,2024-01-20,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,50,Fort Worth,22,unknown,unknown,0.0,0.0,20,1,5,1,2024,2024-01
ORD-00122,P-00001,2024-01-20,7,799.0,West,C-00148,0.05,Credit Card,Processing,2024-01-20,Premium Wireless Headphones,30-day return (full refund),What is the return policy for Premium Wireless Headphones?,You can return it within 30 days for a full refund.,Great product! Exceeded my expectations.,0.0,unknown,unknown,unknown,23,Orlando,6,unknown,unknown,0.0,0.0,20,1,5,1,2024,2024-01
ORD-00123,P-00023,2024-01-21,6,14.5,East,C-00166,0.2,Bank Transfer,Delivered,2024-01-21,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,33,Austin,10,unknown,unknown,0.0,0.0,21,1,6,1,2024,2024-01
ORD-00124,P-00042,2024-01-21,8,8.99,West,C-00028,0.0,Bank Transfer,Processing,2024-01-21,Electric Kettle,Free returns within 60 days,How do I clean Electric Kettle?,Please follow the care instructions included in the packaging.,Would buy again in a heartbeat.,0.0,unknown,unknown,unknown,50,Boston,1,unknown,unknown,0.0,0.0,21,1,6,1,2024,2024-01
